,date,price,bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,street,statezip,county,country,view_Bay/Lake,view_Mountain/Forest,view_Street,waterfront_No,waterfront_Yes,city_Bellevue,city_Mercer Island,city_others
198,5/6/2014,685000,4,2.5,3030,2.0,3030,0,24201 SE 1st Pl,WA 98074,King County,USA,0,0,1,1,0,0,0,1
199,5/6/2014,365000,3,1.5,1310,1.0,1310,0,13714 Ashworth Ave N,WA 98133,King County,USA,0,0,1,1,0,0,0,1
200,5/6/2014,762300,4,2.5,3880,2.0,3880,0,22344 NE 31st St,WA 98074,King County,USA,0,0,1,1,0,0,0,1
201,5/6/2014,1580000,4,3.25,3760,1.5,2400,1360,5650 NE 55th St,WA 98105,King County,USA,0,0,1,1,0,0,0,1
202,5/6/2014,562000,5,2.25,3040,2.0,3040,0,17649 NE 129th Pl,WA 98052,King County,USA,0,0,1,1,0,0,0,1
203,5/6/2014,530000,5,2.5,2910,1.0,1690,1220,3250 165th Ave SE,WA 98008,King County,USA,0,0,1,1,0,1,0,0
204,5/6/2014,525000,3,2.5,2970,1.0,1770,1200,21603 NE 29th St,WA 98074,King County,USA,0,0,1,1,0,0,0,1
205,5/6/2014,484000,2,1.75,1660,1.0,1160,500,4711 University View Pl NE,WA 98105,King County,USA,0,0,1,1,0,0,0,1
206,5/6/2014,725126,4,2.5,3200,2.0,3200,0,14707 SE 84th St,WA 98059,King County,USA,0,0,1,1,0,0,0,1
207,5/6/2014,360000,4,2.0,2680,1.0,2680,0,31607-31633 44th Ave S,WA 98001,King County,USA,0,0,1,1,0,0,0,1
208,5/6/2014,387000,3,1.0,1230,1.0,1230,0,12116 SE 71st Pl,WA 98056,King County,USA,0,0,1,1,0,0,0,1
209,5/6/2014,483500,4,2.5,2740,2.0,2740,0,15418 216th Ave NE,WA 98077,King County,USA,0,0,1,1,0,0,0,1
210,5/6/2014,655500,4,3.5,3380,2.0,3380,0,1703 NW 200th Ln,WA 98177,King County,USA,0,0,1,1,0,0,0,1
211,5/6/2014,345000,3,1.0,1110,1.0,1110,0,3230 NE 95th St,WA 98115,King County,USA,0,0,1,1,0,0,0,1
212,5/6/2014,533000,5,2.75,1800,1.5,1400,400,7434 Winona Ave N,WA 98103,King County,USA,0,0,1,1,0,0,0,1
213,5/6/2014,385000,3,1.75,1900,1.0,1280,620,5215 32nd Ave S,WA 98118,King County,USA,0,0,1,1,0,0,0,1
214,5/6/2014,675000,2,1.0,930,1.0,930,0,4206 SE Newport Way,WA 98006,King County,USA,0,1,0,1,0,1,0,0
215,5/6/2014,197000,3,1.75,1690,1.0,1060,630,30020 43rd Pl S,WA 98001,King County,USA,0,0,1,1,0,0,0,1
216,5/6/2014,485000,3,2.0,1420,1.5,1420,0,720 N 80th St,WA 98103,King County,USA,0,0,1,1,0,0,0,1
217,5/6/2014,1870000,5,4.0,4510,2.0,4510,0,8300 SE 82nd St,WA 98040,King County,USA,0,0,1,1,0,0,1,0
218,5/6/2014,295000,3,2.25,1980,1.0,1560,420,31966 36th Ave SW,WA 98023,King County,USA,0,0,1,1,0,0,0,1
219,5/6/2014,499000,2,1.75,1170,1.0,740,430,2112 N 50th St,WA 98103,King County,USA,0,0,1,1,0,0,0,1
220,5/6/2014,1050000,3,2.5,2200,2.0,1610,590,2516 Yale Ave E,WA 98102,King County,USA,0,0,1,1,0,0,0,1
221,5/6/2014,191000,3,1.5,800,1.0,800,0,1003 SW 307th St,WA 98023,King County,USA,0,0,1,1,0,0,0,1
222,5/6/2014,500000,3,2.5,1480,3.0,1480,0,135 25th Ave E,WA 98112,King County,USA,0,0,1,1,0,0,0,1
223,5/6/2014,390000,5,3.75,2890,1.0,1310,1580,3665 Renton Ave S,WA 98144,King County,USA,0,0,1,1,0,0,0,1
224,5/6/2014,979000,3,2.5,2690,3.0,2690,0,7000 23rd Ave NW,WA 98117,King County,USA,0,0,1,1,0,0,0,1
225,5/6/2014,580000,4,3.25,3569,2.0,3569,0,710 S 23rd St,WA 98055,King County,USA,0,0,1,1,0,0,0,1
226,5/6/2014,369950,3,2.0,1270,3.0,1270,0,8846 Midvale Ave N,WA 98103,King County,USA,0,0,1,1,0,0,0,1
227,5/6/2014,1800000,5,5.0,4490,2.0,3930,560,1435 104th Ave SE,WA 98004,King County,USA,0,0,1,1,0,1,0,0
228,5/6/2014,776000,4,2.5,3040,2.0,3040,0,16775 NE 86th Ct,WA 98052,King County,USA,0,0,1,1,0,0,0,1
229,5/7/2014,519950,3,2.25,1170,3.0,1170,0,1749 NW 60th St,WA 98107,King County,USA,0,0,1,1,0,0,0,1
230,5/7/2014,255000,5,2.25,2060,1.0,1030,1030,105 SW 129th St,WA 98146,King County,USA,0,0,1,1,0,0,0,1
231,5/7/2014,495000,3,1.0,990,1.0,990,0,5628 NE 59th St,WA 98105,King County,USA,0,0,1,1,0,0,0,1
232,5/7/2014,510000,4,2.5,2430,2.0,2430,0,1028 NE 153rd Ct,WA 98155,King County,USA,0,0,1,1,0,0,0,1
233,5/7/2014,1150000,4,4.0,4460,2.0,4460,0,25823 NE 30th Ct,WA 98053,King County,USA,0,0,1,1,0,0,0,1
234,5/7/2014,253000,3,1.75,1250,1.0,1250,0,25502 Kanasket Dr,WA 98010,King County,USA,0,0,1,1,0,0,0,1
235,5/7/2014,503000,3,2.75,1540,1.0,1210,330,9626 NE 129th Pl,WA 98034,King County,USA,0,0,1,1,0,0,0,1
236,5/7/2014,275000,3,2.5,1600,2.0,1600,0,21326 SE 277th Pl,WA 98038,King County,USA,0,0,1,1,0,0,0,1
237,5/7/2014,249000,3,1.0,1110,1.0,1110,0,14613 6th Ave SW,WA 98166,King County,USA,0,0,1,1,0,0,0,1
238,5/7/2014,310000,3,1.75,1840,1.0,1220,620,19313 140th Pl SE,WA 98058,King County,USA,0,0,1,1,0,0,0,1
239,5/7/2014,750000,3,2.75,2520,1.0,1360,1160,2806 13th Ave W,WA 98119,King County,USA,0,0,1,1,0,0,0,1
240,5/7/2014,630000,3,2.5,2680,2.0,2680,0,25339 SE 248th St,WA 98051,King County,USA,0,0,1,1,0,0,0,1
241,5/7/2014,599999,9,4.5,3830,2.5,2450,1380,8809 Densmore Ave N,WA 98103,King County,USA,0,0,1,1,0,0,0,1
242,5/7/2014,758000,4,2.75,2410,1.0,1780,630,10627 NE 45th St,WA 98033,King County,USA,0,0,1,1,0,0,0,1
243,5/7/2014,248500,4,1.75,1720,1.0,1720,0,16635 SE 268th St,WA 98042,King County,USA,0,0,1,1,0,0,0,1
244,5/7/2014,310000,3,1.75,2070,1.0,1420,650,19654 116th Ave SE,WA 98031,King County,USA,0,0,1,1,0,0,0,1
245,5/7/2014,460000,3,2.0,1760,2.0,1760,0,5003 159th Ct NE,WA 98052,King County,USA,0,0,1,1,0,0,0,1
246,5/7/2014,675000,3,1.75,1680,1.0,1680,0,4 128th Ave SE,WA 98005,King County,USA,0,0,1,1,0,1,0,0
247,5/7/2014,526000,2,2.0,1550,1.5,1550,0,3845 Whitman Ave N,WA 98103,King County,USA,0,0,1,1,0,0,0,1
248,5/7/2014,560000,3,3.0,4120,2.0,3180,940,32223 NE 88th St,WA 98014,King County,USA,0,1,0,1,0,0,0,1
249,5/7/2014,415000,4,3.0,1830,2.0,1830,0,15204 88th Ave NE,WA 98028,King County,USA,0,0,1,1,0,0,0,1
250,5/7/2014,246000,3,1.0,1400,1.0,1400,0,624 SW 137th St,WA 98166,King County,USA,0,0,1,1,0,0,0,1
251,5/7/2014,314500,3,1.75,1870,1.0,1870,0,29645 10th Pl S,WA 98003,King County,USA,0,0,1,1,0,0,0,1
252,5/7/2014,3200000,7,4.5,6210,2.5,4760,1450,1230 Warren Ave N,WA 98109,King County,USA,0,1,0,1,0,0,0,1
253,5/7/2014,420000,2,1.5,1040,1.5,1040,0,1713 22nd Ave S,WA 98144,King County,USA,0,0,1,1,0,0,0,1
254,5/7/2014,535000,3,1.75,2720,1.5,2720,0,33331 NE Lake Joy Rd,WA 98014,King County,USA,0,0,1,1,0,0,0,1
255,5/7/2014,350000,3,1.0,1010,1.0,1010,0,9703 130th Ave NE,WA 98033,King County,USA,0,0,1,1,0,0,0,1
256,5/7/2014,515000,3,1.75,1580,1.0,1210,370,234 W Lake Sammamish Pkwy SE,WA 98008,King County,USA,0,0,1,1,0,1,0,0
257,5/7/2014,749950,4,2.75,2600,2.0,1960,640,4140 53rd Ave SW,WA 98116,King County,USA,0,0,1,1,0,0,0,1
258,5/7/2014,230000,3,2.5,1920,2.0,1920,0,206 Oakesdale Ave SW,WA 98057,King County,USA,0,0,1,1,0,0,0,1
259,5/7/2014,568000,3,2.0,2350,1.5,1780,570,5531 Seward Park Ave S,WA 98118,King County,USA,0,0,1,1,0,0,0,1
260,5/7/2014,250000,1,1.0,1100,1.0,820,280,232 SW 154th St,WA 98166,King County,USA,0,0,1,1,0,0,0,1
261,5/7/2014,581000,4,2.0,2510,1.0,1280,1230,11105 126th Ave NE,WA 98033,King County,USA,0,0,1,1,0,0,0,1
262,5/7/2014,651000,3,2.5,3240,2.0,3240,0,18611 SE 307th Ln,WA 98042,King County,USA,0,0,1,1,0,0,0,1
263,5/7/2014,600000,3,2.5,2460,1.0,1860,600,25525 SE 133rd St,WA 98027,King County,USA,0,0,1,1,0,0,0,1
264,5/7/2014,500000,2,1.0,1010,1.5,1010,0,331 22nd Ave E,WA 98112,King County,USA,0,0,1,1,0,0,0,1
265,5/7/2014,475000,2,1.0,820,1.0,820,0,4602 Woodlawn Ave N,WA 98103,King County,USA,0,0,1,1,0,0,0,1
266,5/7/2014,352000,5,2.5,2420,1.0,1620,800,3723 S Chicago St,WA 98118,King County,USA,0,0,1,1,0,0,0,1
267,5/7/2014,420000,3,2.25,1770,2.0,1770,0,12921 79th Pl NE,WA 98034,King County,USA,0,0,1,1,0,0,0,1
268,5/7/2014,428000,2,2.0,1350,1.0,1350,0,232nd Way,WA 98053,King County,USA,0,0,1,1,0,0,0,1
269,5/7/2014,599000,3,1.75,1960,1.0,1090,870,6253-6299 15th Ave NE,WA 98115,King County,USA,0,0,1,1,0,0,0,1
270,5/7/2014,492000,4,2.5,3305,1.5,2245,1060,1718 N 175th St,WA 98133,King County,USA,0,0,1,1,0,0,0,1
271,5/7/2014,630000,2,2.25,2550,1.0,1720,830,1225 N 41st Pl,WA 98056,King County,USA,0,0,1,1,0,0,0,1
272,5/7/2014,900000,5,3.75,4130,2.0,3170,960,12809-12907 206th Ave NE,WA 98077,King County,USA,0,0,1,1,0,0,0,1
273,5/7/2014,1110000,4,1.5,2310,1.0,1890,420,9724 NE 14th St,WA 98004,King County,USA,0,0,1,1,0,0,0,1
274,5/7/2014,575000,4,2.0,1650,1.0,1650,0,6708 14th Ave NW,WA 98117,King County,USA,0,0,1,1,0,0,0,1
275,5/7/2014,705000,4,2.5,2650,1.5,1520,1130,1902 45th Ave SW,WA 98116,King County,USA,0,0,1,1,0,0,0,1
276,5/7/2014,940000,4,2.25,1890,1.0,1470,420,1234 22nd Ave E,WA 98112,King County,USA,0,0,1,1,0,0,0,1
277,5/7/2014,313000,3,1.75,2190,1.0,2190,0,32631 39th Ave SW,WA 98023,King County,USA,0,0,1,1,0,0,0,1
278,5/7/2014,618080,3,2.5,2030,2.0,2030,0,4421-4564 186th Ave SE,WA 98027,King County,USA,0,0,1,1,0,0,0,1
279,5/7/2014,640000,3,3.0,2270,2.0,2130,140,1200 N 27th Pl,WA 98056,King County,USA,0,0,1,1,0,0,0,1
280,5/7/2014,485000,3,2.0,1610,1.0,1010,600,4313 SW Willow St,WA 98136,King County,USA,0,0,1,1,0,0,0,1
281,5/7/2014,300000,2,1.0,760,1.0,760,0,1761 17th Ave S,WA 98144,King County,USA,0,0,1,1,0,0,0,1
282,5/7/2014,379500,2,1.0,1640,1.0,840,800,3301-3389 289th Ave NE,WA 98053,King County,USA,0,0,1,1,0,0,0,1
283,5/7/2014,339950,3,2.25,1630,2.0,1630,0,19501 135th Ave SE,WA 98058,King County,USA,0,0,1,1,0,0,0,1
284,5/7/2014,1500000,6,2.5,3560,2.5,3560,0,903 22nd Ave E,WA 98112,King County,USA,0,0,1,1,0,0,0,1
285,5/7/2014,1340000,3,3.0,2960,2.0,2440,520,3529 W Howe St,WA 98199,King County,USA,0,0,1,1,0,0,0,1
286,5/7/2014,500000,3,2.5,1940,1.0,1940,0,20821 SE 135th St,WA 98027,King County,USA,0,0,1,1,0,0,0,1
287,5/7/2014,239900,3,2.0,1410,1.0,1410,0,11907 SE 261st Pl,WA 98030,King County,USA,0,0,1,1,0,0,0,1
288,5/7/2014,314950,3,1.0,1040,1.0,1040,0,18227 SE 135th St,WA 98059,King County,USA,0,0,1,1,0,0,0,1
289,5/7/2014,361280,2,1.0,820,1.0,820,0,5902 37th Ave SW,WA 98126,King County,USA,0,0,1,1,0,0,0,1
290,5/7/2014,100000,2,1.0,910,1.0,910,0,138 Seattle Blvd S,WA 98001,King County,USA,0,0,1,1,0,0,0,1
291,5/7/2014,540000,7,5.75,3700,2.0,3700,0,15007-15299 37th Ave NE,WA 98155,King County,USA,0,0,1,1,0,0,0,1
292,5/7/2014,480500,4,2.5,2180,1.0,2180,0,18911 NE 165th Pl,WA 98072,King County,USA,0,0,1,1,0,0,0,1
293,5/7/2014,280000,3,2.5,1600,2.0,1600,0,5146 S 303rd Pl,WA 98001,King County,USA,0,0,1,1,0,0,0,1
294,5/7/2014,440000,3,1.75,1500,1.0,1060,440,3827 39th Ave S,WA 98118,King County,USA,0,0,1,1,0,0,0,1
295,5/7/2014,530000,3,1.0,1340,1.0,1080,260,4703-4707 4th Ave NE,WA 98105,King County,USA,0,0,1,1,0,0,0,1
296,5/7/2014,560000,3,2.0,1860,1.0,1860,0,1010 NW Inneswood Dr,WA 98027,King County,USA,0,0,1,1,0,0,0,1
297,5/7/2014,775000,3,2.0,2540,1.5,1600,940,517 32nd Ave S,WA 98144,King County,USA,0,1,0,1,0,0,0,1
298,5/7/2014,160000,2,1.0,1040,1.0,1040,0,733 1st Ave N,WA 98032,King County,USA,0,0,1,1,0,0,0,1
299,5/7/2014,209950,3,1.5,1380,1.0,1380,0,32016 8th Ave S,WA 98003,King County,USA,0,0,1,1,0,0,0,1
300,5/7/2014,226500,3,1.75,1640,1.0,1130,510,27000-27080 201st Ave SE,WA 98042,King County,USA,0,0,1,1,0,0,0,1
301,5/7/2014,380000,5,1.75,3000,1.0,1500,1500,8514 S 124th St,WA 98178,King County,USA,0,0,1,1,0,0,0,1
302,5/7/2014,409500,4,2.75,2140,1.0,1320,820,19302 65th Pl NE,WA 98028,King County,USA,0,0,1,1,0,0,0,1
303,5/7/2014,690000,3,2.0,1760,1.0,980,780,2145 Condon Way W,WA 98199,King County,USA,0,0,1,1,0,0,0,1
304,5/7/2014,405000,3,2.25,1660,1.0,1660,0,605 N 178th St,WA 98133,King County,USA,0,0,1,1,0,0,0,1
305,5/7/2014,375000,3,2.5,1830,2.0,1830,0,25408 Lake Wilderness Country Club Dr SE,WA 98038,King County,USA,0,0,1,1,0,0,0,1
306,5/7/2014,794154,4,2.0,2210,1.0,1210,1000,3235 30th Ave W,WA 98199,King County,USA,0,0,1,1,0,0,0,1
307,5/7/2014,185000,4,1.0,1490,1.0,1490,0,13248 Occidental Ave S,WA 98168,King County,USA,0,0,1,1,0,0,0,1
308,5/7/2014,245000,3,1.5,1260,2.0,1040,220,11304 Corliss Ave N,WA 98133,King County,USA,0,0,1,1,0,0,0,1
309,5/7/2014,1532500,5,4.5,4270,2.0,3400,870,11017 101st Pl NE,WA 98033,King County,USA,0,0,1,1,0,0,0,1
310,5/7/2014,1040000,4,3.5,3900,2.0,3900,0,10908 101st Pl NE,WA 98033,King County,USA,0,0,1,1,0,0,0,1
311,5/7/2014,425000,2,2.5,1150,3.0,1150,0,3631 Greenwood Ave N,WA 98103,King County,USA,0,0,1,1,0,0,0,1
312,5/7/2014,495000,4,2.75,2656,2.0,2656,0,31898 50th Pl S,WA 98001,King County,USA,0,0,1,1,0,0,0,1
313,5/7/2014,365000,5,2.75,2410,1.0,1410,1000,7956 46th Ave S,WA 98118,King County,USA,0,0,1,1,0,0,0,1
314,5/7/2014,417250,3,2.25,1606,3.0,1606,0,12303 Sand Point Way NE,WA 98125,King County,USA,0,0,1,1,0,0,0,1
315,5/7/2014,339950,2,1.0,820,3.0,820,0,513 N 46th St,WA 98103,King County,USA,0,0,1,1,0,0,0,1
316,5/8/2014,615000,2,1.0,1540,1.0,820,720,2814 13th Ave W,WA 98119,King County,USA,0,0,1,1,0,0,0,1
317,5/8/2014,403000,3,2.75,2090,2.0,2090,0,27930 NE 147th Pl,WA 98019,King County,USA,0,0,1,1,0,0,0,1
318,5/8/2014,980000,5,2.5,3160,1.0,1780,1380,7401 92nd Pl SE,WA 98040,King County,USA,0,0,1,1,0,0,1,0
319,5/8/2014,258000,4,1.75,1730,1.0,1230,500,30633 21st Ave SW,WA 98023,King County,USA,0,0,1,1,0,0,0,1
320,5/8/2014,533000,3,1.0,1670,1.0,1170,500,544 NE 84th St,WA 98115,King County,USA,0,0,1,1,0,0,0,1
321,5/8/2014,537500,4,2.5,2550,2.0,2550,0,1825 251st Pl SE,WA 98075,King County,USA,0,0,1,1,0,0,0,1
322,5/8/2014,830000,5,3.0,3040,1.0,1970,1070,5200-5298 90th Ave SE,WA 98040,King County,USA,0,0,1,1,0,0,1,0
323,5/8/2014,712000,3,1.0,1250,1.5,1150,100,3612 Interlake Ave N,WA 98103,King County,USA,0,0,1,1,0,0,0,1
324,5/8/2014,262000,4,2.5,2020,2.0,2020,0,434 Pullman Ave,WA 98001,King County,USA,0,0,1,1,0,0,0,1
325,5/8/2014,753888,4,2.5,2660,2.0,2660,0,1669 28th Ave NE,WA 98029,King County,USA,0,1,0,1,0,0,0,1
326,5/8/2014,134000,2,1.5,980,2.0,980,0,235 Thelma St,WA 98288,King County,USA,0,0,1,1,0,0,0,1
327,5/8/2014,402000,3,2.5,1960,1.0,1290,670,12207 NE 139th Pl,WA 98034,King County,USA,0,0,1,1,0,0,0,1
328,5/8/2014,205000,2,1.0,720,1.0,720,0,8448 Delridge Way SW,WA 98106,King County,USA,0,0,1,1,0,0,0,1
329,5/8/2014,553650,2,2.5,1360,2.0,1050,310,624 Lake Washington Blvd E,WA 98112,King County,USA,0,0,1,1,0,0,0,1
330,5/8/2014,559950,2,2.0,1870,1.0,1870,0,23733 NE Salal Pl,WA 98053,King County,USA,0,0,1,1,0,0,0,1
331,5/8/2014,260000,4,1.5,2130,1.0,1100,1030,24345 35th Pl S,WA 98032,King County,USA,0,0,1,1,0,0,0,1
332,5/8/2014,270000,4,2.5,1810,2.0,1810,0,14816 SE 278th St,WA 98042,King County,USA,0,0,1,1,0,0,0,1
333,5/8/2014,295000,2,1.75,2200,1.0,1100,1100,27469-27501 SE 154th Pl,WA 98027,King County,USA,0,0,1,1,0,0,0,1
334,5/8/2014,719000,3,2.5,1690,1.5,1690,0,4022 SW Walker St,WA 98116,King County,USA,0,0,1,1,0,0,0,1
335,5/8/2014,266000,3,2.5,1940,1.0,1460,480,28123 123rd Pl SE,WA 98030,King County,USA,0,0,1,1,0,0,0,1
336,5/8/2014,325900,4,2.5,2320,2.0,2320,0,15020 SE 281st St,WA 98042,King County,USA,0,0,1,1,0,0,0,1
337,5/8/2014,647500,4,1.75,2060,1.0,1160,900,17622 12th Ave SW,WA 98166,King County,USA,0,0,1,1,0,0,0,1
338,5/8/2014,1039000,4,1.0,3410,2.0,2190,1220,2509 33rd Ave S,WA 98144,King County,USA,0,0,1,1,0,0,0,1
339,5/8/2014,569000,4,2.25,2250,2.0,2250,0,7304 217th Pl NE,WA 98053,King County,USA,0,0,1,1,0,0,0,1
340,5/8/2014,246000,3,1.75,1390,1.0,1390,0,11921 SE 205th St,WA 98031,King County,USA,0,0,1,1,0,0,0,1
341,5/8/2014,515000,2,1.0,1060,1.0,1060,0,8230 Corliss Ave N,WA 98103,King County,USA,0,0,1,1,0,0,0,1
342,5/8/2014,207000,3,1.0,1490,1.0,1490,0,12612 23rd Ave S,WA 98168,King County,USA,0,0,1,1,0,0,0,1
343,5/8/2014,780000,4,1.75,2480,1.0,1390,1090,3002 109th Ave SE,WA 98004,King County,USA,0,0,1,1,0,1,0,0
344,5/8/2014,489990,5,2.25,2440,1.5,2440,0,13711 SE 251 Pl,WA 98042,King County,USA,0,0,1,1,0,0,0,1
345,5/8/2014,335000,3,1.5,2240,1.5,1480,760,18748 SE 330th St,WA 98092,King County,USA,0,0,1,1,0,0,0,1
346,5/8/2014,295000,3,2.5,1920,2.0,1920,0,1914 S 375th St,WA 98003,King County,USA,0,0,1,1,0,0,0,1
347,5/8/2014,385000,3,1.75,1890,1.0,1230,660,14317 22nd Ave NE,WA 98125,King County,USA,0,0,1,1,0,0,0,1
348,5/8/2014,350000,4,1.75,2250,1.0,2150,100,468 Scenic Way,WA 98030,King County,USA,0,0,1,1,0,0,0,1
349,5/8/2014,235000,2,1.0,1270,1.0,650,620,4305 S Webster St,WA 98118,King County,USA,0,0,1,1,0,0,0,1
350,5/8/2014,358000,2,1.5,960,2.0,960,0,1816 26th Ave,WA 98122,King County,USA,0,0,1,1,0,0,0,1
351,5/8/2014,716500,4,2.5,3290,2.0,3290,0,1031 272nd Pl SE,WA 98075,King County,USA,0,0,1,1,0,0,0,1
352,5/8/2014,228000,4,1.75,2000,1.0,1100,900,5933 S Eastwood Dr,WA 98178,King County,USA,0,0,1,1,0,0,0,1
353,5/8/2014,405000,2,1.0,1020,1.0,1020,0,13221 3rd Ave NW,WA 98177,King County,USA,0,0,1,1,0,0,0,1
354,5/8/2014,538000,4,1.75,1840,1.0,1220,620,5524 161st Pl NE,WA 98052,King County,USA,0,0,1,1,0,0,0,1
355,5/8/2014,530000,3,1.75,1980,1.0,1980,0,3220 170th Ave NE,WA 98008,King County,USA,0,0,1,1,0,1,0,0
356,5/8/2014,1750000,6,3.0,3510,2.5,3510,0,806 15th Ave E,WA 98112,King County,USA,0,0,1,1,0,0,0,1
357,5/8/2014,636000,2,1.75,1230,1.5,1230,0,2561 3rd Ave W,WA 98119,King County,USA,0,0,1,1,0,0,0,1
358,5/8/2014,535000,4,2.5,2280,2.0,2280,0,13812 196th Ave NE,WA 98077,King County,USA,0,0,1,1,0,0,0,1
359,5/8/2014,1500000,3,1.75,2430,1.0,1340,1090,9842 Vineyard Crest,WA 98004,King County,USA,0,1,0,1,0,1,0,0
360,5/8/2014,868500,3,2.5,2920,3.0,2920,0,1012 N 42nd Pl,WA 98056,King County,USA,0,0,1,1,0,0,0,1
361,5/8/2014,530000,4,2.75,2280,1.5,1540,740,8013 20th Ave NE,WA 98115,King County,USA,0,0,1,1,0,0,0,1
362,5/8/2014,450000,3,2.0,1510,1.0,1510,0,13611 Bear Creek Rd NE,WA 98077,King County,USA,0,0,1,1,0,0,0,1
363,5/8/2014,230000,3,1.75,950,1.0,790,160,1237 S Sullivan St,WA 98108,King County,USA,0,0,1,1,0,0,0,1
364,5/8/2014,229000,3,2.5,1190,2.0,1190,0,12227 47th Ave S,WA 98178,King County,USA,0,0,1,1,0,0,0,1
365,5/8/2014,437000,3,1.75,1310,1.0,1310,0,17128 NE 92nd St,WA 98052,King County,USA,0,0,1,1,0,0,0,1
366,5/8/2014,1307000,5,3.25,2800,1.5,1910,890,365 Halladay St,WA 98109,King County,USA,0,0,1,1,0,0,0,1
367,5/8/2014,595000,3,2.5,1750,2.0,1750,0,10621 NE 107th Pl,WA 98033,King County,USA,0,0,1,1,0,0,0,1
368,5/8/2014,660000,3,1.75,1320,1.5,1320,0,2121 46th Ave SW,WA 98116,King County,USA,0,0,1,1,0,0,0,1
369,5/8/2014,347500,4,2.5,2460,2.0,2460,0,32817 10th Pl SW,WA 98023,King County,USA,0,0,1,1,0,0,0,1
370,5/8/2014,297950,3,2.0,1240,1.0,1240,0,17109 139th Pl SE,WA 98058,King County,USA,0,0,1,1,0,0,0,1
371,5/8/2014,245000,3,1.5,1260,1.0,1260,0,168 S 192nd Pl,WA 98148,King County,USA,0,0,1,1,0,0,0,1
372,5/8/2014,543200,6,2.25,2820,1.5,1970,850,15451 22nd Ave SW,WA 98166,King County,USA,0,1,0,1,0,0,0,1
373,5/8/2014,1250000,4,3.25,3820,2.0,3310,510,8565 E Mercer Way,WA 98040,King County,USA,0,0,1,1,0,0,1,0
374,5/8/2014,413450,3,2.5,1540,3.0,1470,70,9202A Interlake Ave N,WA 98103,King County,USA,0,0,1,1,0,0,0,1
375,5/8/2014,330000,2,2.0,1550,1.5,1550,0,36521 SE 94th St,WA 98065,King County,USA,0,0,1,1,0,0,0,1
376,5/8/2014,424500,3,1.75,1460,1.0,1460,0,15917 NE 109th Way,WA 98052,King County,USA,0,0,1,1,0,0,0,1
377,5/8/2014,230000,3,1.0,1390,1.0,1390,0,322 9th Ave N,WA 98001,King County,USA,0,0,1,1,0,0,0,1
378,5/8/2014,930000,3,3.25,2640,2.0,1840,800,4714 Thackeray Pl NE,WA 98105,King County,USA,0,0,1,1,0,0,0,1
379,5/8/2014,349000,3,1.75,1590,1.0,1590,0,4924 SE 2nd Pl,WA 98059,King County,USA,0,0,1,1,0,0,0,1
380,5/8/2014,835000,4,2.0,1910,1.5,1910,0,744 N 83rd St,WA 98103,King County,USA,0,0,1,1,0,0,0,1
381,5/8/2014,988500,3,2.75,2015,2.0,2015,0,2973 SW 172nd St,WA 98166,King County,USA,1,0,0,0,1,0,0,1
382,5/8/2014,500000,3,1.75,1410,3.0,1410,0,4010 Linden Ave N,WA 98103,King County,USA,0,0,1,1,0,0,0,1
383,5/8/2014,499000,2,1.5,1110,2.0,930,180,1417 4th Ave W,WA 98119,King County,USA,0,0,1,1,0,0,0,1
384,5/8/2014,321950,2,1.25,860,2.0,860,0,2113 15th Ave S,WA 98144,King County,USA,0,0,1,1,0,0,0,1
385,5/8/2014,494000,3,2.5,2310,2.0,2310,0,7630 Todd Pl,WA 98028,King County,USA,0,0,1,1,0,0,0,1
386,5/8/2014,441750,2,1.5,1020,3.0,1020,0,743 N 71st St,WA 98103,King County,USA,0,0,1,1,0,0,0,1
387,5/8/2014,438000,2,1.0,980,2.0,980,0,2050 14th Ave W,WA 98119,King County,USA,0,0,1,1,0,0,0,1
388,5/9/2014,985000,4,2.25,4230,2.0,4230,0,19505 NE 143rd St,WA 98077,King County,USA,0,0,1,1,0,0,0,1
389,5/9/2014,352000,3,2.25,1640,1.0,1640,0,14513-14521 164th Pl SE,WA 98059,King County,USA,0,0,1,1,0,0,0,1
390,5/9/2014,839900,4,3.5,3810,1.0,2560,1250,2411 Meadow Ave N,WA 98056,King County,USA,0,0,1,1,0,0,0,1
391,5/9/2014,765000,4,2.75,2790,2.0,2790,0,19490 SE 57th Pl,WA 98027,King County,USA,0,0,1,1,0,0,0,1
392,5/9/2014,460000,4,1.75,1750,1.5,1050,700,7021 24th Ave NW,WA 98117,King County,USA,0,0,1,1,0,0,0,1
393,5/9/2014,224500,4,1.0,1430,1.5,1430,0,31714 125th Pl SE,WA 98092,King County,USA,0,0,1,1,0,0,0,1
394,5/9/2014,254000,3,2.5,1850,2.0,1850,0,15407 SE 252nd Pl,WA 98042,King County,USA,0,0,1,1,0,0,0,1
395,5/9/2014,255000,2,1.0,960,1.0,960,0,29805-29821 129th Pl SW,WA 98070,King County,USA,0,0,1,1,0,0,0,1
396,5/9/2014,610000,3,3.0,2480,1.0,1620,860,19707 NE 181st St,WA 98077,King County,USA,0,0,1,1,0,0,0,1
397,5/9/2014,920000,4,3.0,3750,2.0,3750,0,3005 211th Ave NE,WA 98074,King County,USA,0,0,1,1,0,0,0,1
